image_idx,row_upper_left,column_upper_left,row_centre,column_centre,x_coordinate,y_coordinate,geometry
3884,7050,4350,7125,4425,351125.1154461877,4723114.941377874,POINT (351125.1154461877 4723114.941377874)
3885,7050,4500,7125,4575,351275.1154461877,4723114.941377874,POINT (351275.1154461877 4723114.941377874)
3886,7050,4650,7125,4725,351425.1154461877,4723114.941377874,POINT (351425.1154461877 4723114.941377874)
3887,7050,4800,7125,4875,351575.1154461877,4723114.941377874,POINT (351575.1154461877 4723114.941377874)
3888,7050,4950,7125,5025,351725.1154461877,4723114.941377874,POINT (351725.1154461877 4723114.941377874)
3889,7050,5100,7125,5175,351875.1154461877,4723114.941377874,POINT (351875.1154461877 4723114.941377874)
3890,7050,5250,7125,5325,352025.1154461877,4723114.941377874,POINT (352025.1154461877 4723114.941377874)
3891,7050,5400,7125,5475,352175.1154461877,4723114.941377874,POINT (352175.1154461877 4723114.941377874)
3892,7050,5550,7125,5625,352325.1154461877,4723114.941377874,POINT (352325.1154461877 4723114.941377874)
3893,7050,5700,7125,5775,352475.1154461877,4723114.941377874,POINT (352475.1154461877 4723114.941377874)
3894,7050,5850,7125,5925,352625.1154461877,4723114.941377874,POINT (352625.1154461877 4723114.941377874)
3895,7050,6000,7125,6075,352775.1154461877,4723114.941377874,POINT (352775.1154461877 4723114.941377874)
3896,7050,6150,7125,6225,352925.1154461877,4723114.941377874,POINT (352925.1154461877 4723114.941377874)
3897,7050,6300,7125,6375,353075.1154461877,4723114.941377874,POINT (353075.1154461877 4723114.941377874)
3898,7050,6450,7125,6525,353225.1154461877,4723114.941377874,POINT (353225.1154461877 4723114.941377874)
3899,7050,6600,7125,6675,353375.1154461877,4723114.941377874,POINT (353375.1154461877 4723114.941377874)
3900,7050,6750,7125,6825,353525.1154461877,4723114.941377874,POINT (353525.1154461877 4723114.941377874)
3901,7050,6900,7125,6975,353675.1154461877,4723114.941377874,POINT (353675.1154461877 4723114.941377874)
3902,7050,7050,7125,7125,353825.1154461877,4723114.941377874,POINT (353825.1154461877 4723114.941377874)
3903,7050,7200,7125,7275,353975.1154461877,4723114.941377874,POINT (353975.1154461877 4723114.941377874)
3904,7050,7350,7125,7425,354125.1154461877,4723114.941377874,POINT (354125.1154461877 4723114.941377874)
3905,7050,7500,7125,7575,354275.1154461877,4723114.941377874,POINT (354275.1154461877 4723114.941377874)
3906,7050,7650,7125,7725,354425.1154461877,4723114.941377874,POINT (354425.1154461877 4723114.941377874)
3907,7050,7800,7125,7875,354575.1154461877,4723114.941377874,POINT (354575.1154461877 4723114.941377874)
3908,7050,7950,7125,8025,354725.1154461877,4723114.941377874,POINT (354725.1154461877 4723114.941377874)
3909,7050,8100,7125,8175,354875.1154461877,4723114.941377874,POINT (354875.1154461877 4723114.941377874)
3910,7050,8250,7125,8325,355025.1154461877,4723114.941377874,POINT (355025.1154461877 4723114.941377874)
3911,7050,8400,7125,8475,355175.1154461877,4723114.941377874,POINT (355175.1154461877 4723114.941377874)
3912,7050,8550,7125,8625,355325.1154461877,4723114.941377874,POINT (355325.1154461877 4723114.941377874)
3913,7050,8700,7125,8775,355475.1154461877,4723114.941377874,POINT (355475.1154461877 4723114.941377874)
3914,7050,8850,7125,8925,355625.1154461877,4723114.941377874,POINT (355625.1154461877 4723114.941377874)
3915,7050,9000,7125,9075,355775.1154461877,4723114.941377874,POINT (355775.1154461877 4723114.941377874)
3916,7050,9150,7125,9225,355925.1154461877,4723114.941377874,POINT (355925.1154461877 4723114.941377874)
3917,7050,9300,7125,9375,356075.1154461877,4723114.941377874,POINT (356075.1154461877 4723114.941377874)
3918,7050,9450,7125,9525,356225.1154461877,4723114.941377874,POINT (356225.1154461877 4723114.941377874)
3919,7050,9600,7125,9675,356375.1154461877,4723114.941377874,POINT (356375.1154461877 4723114.941377874)
3920,7050,9750,7125,9825,356525.1154461877,4723114.941377874,POINT (356525.1154461877 4723114.941377874)
3921,7050,9900,7125,9975,356675.1154461877,4723114.941377874,POINT (356675.1154461877 4723114.941377874)
3922,7050,10050,7125,10125,356825.1154461877,4723114.941377874,POINT (356825.1154461877 4723114.941377874)
3923,7050,10200,7125,10275,356975.1154461877,4723114.941377874,POINT (356975.1154461877 4723114.941377874)
3924,7050,10350,7125,10425,357125.1154461877,4723114.941377874,POINT (357125.1154461877 4723114.941377874)
3925,7050,10500,7125,10575,357275.1154461877,4723114.941377874,POINT (357275.1154461877 4723114.941377874)
3926,7050,10650,7125,10725,357425.1154461877,4723114.941377874,POINT (357425.1154461877 4723114.941377874)
3927,7050,10800,7125,10875,357575.1154461877,4723114.941377874,POINT (357575.1154461877 4723114.941377874)
3928,7050,10950,7125,11025,357725.1154461877,4723114.941377874,POINT (357725.1154461877 4723114.941377874)
3929,7050,11100,7125,11175,357875.1154461877,4723114.941377874,POINT (357875.1154461877 4723114.941377874)
3930,7050,11250,7125,11325,358025.1154461877,4723114.941377874,POINT (358025.1154461877 4723114.941377874)
3931,7050,11400,7125,11475,358175.1154461877,4723114.941377874,POINT (358175.1154461877 4723114.941377874)
3932,7050,11550,7125,11625,358325.1154461877,4723114.941377874,POINT (358325.1154461877 4723114.941377874)
3933,7050,11700,7125,11775,358475.1154461877,4723114.941377874,POINT (358475.1154461877 4723114.941377874)
3934,7050,11850,7125,11925,358625.1154461877,4723114.941377874,POINT (358625.1154461877 4723114.941377874)
3935,7050,12000,7125,12075,358775.1154461877,4723114.941377874,POINT (358775.1154461877 4723114.941377874)
3936,7050,12150,7125,12225,358925.1154461877,4723114.941377874,POINT (358925.1154461877 4723114.941377874)
3937,7200,0,7275,75,346775.1154461877,4722964.941377874,POINT (346775.1154461877 4722964.941377874)
3938,7200,150,7275,225,346925.1154461877,4722964.941377874,POINT (346925.1154461877 4722964.941377874)
3939,7200,300,7275,375,347075.1154461877,4722964.941377874,POINT (347075.1154461877 4722964.941377874)
3940,7200,450,7275,525,347225.1154461877,4722964.941377874,POINT (347225.1154461877 4722964.941377874)
3941,7200,600,7275,675,347375.1154461877,4722964.941377874,POINT (347375.1154461877 4722964.941377874)
3942,7200,750,7275,825,347525.1154461877,4722964.941377874,POINT (347525.1154461877 4722964.941377874)
3943,7200,900,7275,975,347675.1154461877,4722964.941377874,POINT (347675.1154461877 4722964.941377874)
3944,7200,1050,7275,1125,347825.1154461877,4722964.941377874,POINT (347825.1154461877 4722964.941377874)
3945,7200,1200,7275,1275,347975.1154461877,4722964.941377874,POINT (347975.1154461877 4722964.941377874)
3946,7200,1350,7275,1425,348125.1154461877,4722964.941377874,POINT (348125.1154461877 4722964.941377874)
3947,7200,1500,7275,1575,348275.1154461877,4722964.941377874,POINT (348275.1154461877 4722964.941377874)
3948,7200,1650,7275,1725,348425.1154461877,4722964.941377874,POINT (348425.1154461877 4722964.941377874)
3949,7200,1800,7275,1875,348575.1154461877,4722964.941377874,POINT (348575.1154461877 4722964.941377874)
3950,7200,1950,7275,2025,348725.1154461877,4722964.941377874,POINT (348725.1154461877 4722964.941377874)
3951,7200,2100,7275,2175,348875.1154461877,4722964.941377874,POINT (348875.1154461877 4722964.941377874)
3952,7200,2250,7275,2325,349025.1154461877,4722964.941377874,POINT (349025.1154461877 4722964.941377874)
3953,7200,2400,7275,2475,349175.1154461877,4722964.941377874,POINT (349175.1154461877 4722964.941377874)
3954,7200,2550,7275,2625,349325.1154461877,4722964.941377874,POINT (349325.1154461877 4722964.941377874)
3955,7200,2700,7275,2775,349475.1154461877,4722964.941377874,POINT (349475.1154461877 4722964.941377874)
3956,7200,2850,7275,2925,349625.1154461877,4722964.941377874,POINT (349625.1154461877 4722964.941377874)
3957,7200,3000,7275,3075,349775.1154461877,4722964.941377874,POINT (349775.1154461877 4722964.941377874)
3958,7200,3150,7275,3225,349925.1154461877,4722964.941377874,POINT (349925.1154461877 4722964.941377874)
3959,7200,3300,7275,3375,350075.1154461877,4722964.941377874,POINT (350075.1154461877 4722964.941377874)
3960,7200,3450,7275,3525,350225.1154461877,4722964.941377874,POINT (350225.1154461877 4722964.941377874)
3961,7200,3600,7275,3675,350375.1154461877,4722964.941377874,POINT (350375.1154461877 4722964.941377874)
3962,7200,3750,7275,3825,350525.1154461877,4722964.941377874,POINT (350525.1154461877 4722964.941377874)
3963,7200,3900,7275,3975,350675.1154461877,4722964.941377874,POINT (350675.1154461877 4722964.941377874)
3964,7200,4050,7275,4125,350825.1154461877,4722964.941377874,POINT (350825.1154461877 4722964.941377874)
3965,7200,4200,7275,4275,350975.1154461877,4722964.941377874,POINT (350975.1154461877 4722964.941377874)
3966,7200,4350,7275,4425,351125.1154461877,4722964.941377874,POINT (351125.1154461877 4722964.941377874)
3967,7200,4500,7275,4575,351275.1154461877,4722964.941377874,POINT (351275.1154461877 4722964.941377874)
3968,7200,4650,7275,4725,351425.1154461877,4722964.941377874,POINT (351425.1154461877 4722964.941377874)
3969,7200,4800,7275,4875,351575.1154461877,4722964.941377874,POINT (351575.1154461877 4722964.941377874)
3970,7200,4950,7275,5025,351725.1154461877,4722964.941377874,POINT (351725.1154461877 4722964.941377874)
3971,7200,5100,7275,5175,351875.1154461877,4722964.941377874,POINT (351875.1154461877 4722964.941377874)
3972,7200,5250,7275,5325,352025.1154461877,4722964.941377874,POINT (352025.1154461877 4722964.941377874)
3973,7200,5400,7275,5475,352175.1154461877,4722964.941377874,POINT (352175.1154461877 4722964.941377874)
3974,7200,5550,7275,5625,352325.1154461877,4722964.941377874,POINT (352325.1154461877 4722964.941377874)
3975,7200,5700,7275,5775,352475.1154461877,4722964.941377874,POINT (352475.1154461877 4722964.941377874)
3976,7200,5850,7275,5925,352625.1154461877,4722964.941377874,POINT (352625.1154461877 4722964.941377874)
3977,7200,6000,7275,6075,352775.1154461877,4722964.941377874,POINT (352775.1154461877 4722964.941377874)
3978,7200,6150,7275,6225,352925.1154461877,4722964.941377874,POINT (352925.1154461877 4722964.941377874)
3979,7200,6300,7275,6375,353075.1154461877,4722964.941377874,POINT (353075.1154461877 4722964.941377874)
3980,7200,6450,7275,6525,353225.1154461877,4722964.941377874,POINT (353225.1154461877 4722964.941377874)
3981,7200,6600,7275,6675,353375.1154461877,4722964.941377874,POINT (353375.1154461877 4722964.941377874)
3982,7200,6750,7275,6825,353525.1154461877,4722964.941377874,POINT (353525.1154461877 4722964.941377874)
3983,7200,6900,7275,6975,353675.1154461877,4722964.941377874,POINT (353675.1154461877 4722964.941377874)
3984,7200,7050,7275,7125,353825.1154461877,4722964.941377874,POINT (353825.1154461877 4722964.941377874)
3985,7200,7200,7275,7275,353975.1154461877,4722964.941377874,POINT (353975.1154461877 4722964.941377874)
3986,7200,7350,7275,7425,354125.1154461877,4722964.941377874,POINT (354125.1154461877 4722964.941377874)
3987,7200,7500,7275,7575,354275.1154461877,4722964.941377874,POINT (354275.1154461877 4722964.941377874)
3988,7200,7650,7275,7725,354425.1154461877,4722964.941377874,POINT (354425.1154461877 4722964.941377874)
3989,7200,7800,7275,7875,354575.1154461877,4722964.941377874,POINT (354575.1154461877 4722964.941377874)
3990,7200,7950,7275,8025,354725.1154461877,4722964.941377874,POINT (354725.1154461877 4722964.941377874)
3991,7200,8100,7275,8175,354875.1154461877,4722964.941377874,POINT (354875.1154461877 4722964.941377874)
3992,7200,8250,7275,8325,355025.1154461877,4722964.941377874,POINT (355025.1154461877 4722964.941377874)
3993,7200,8400,7275,8475,355175.1154461877,4722964.941377874,POINT (355175.1154461877 4722964.941377874)
3994,7200,8550,7275,8625,355325.1154461877,4722964.941377874,POINT (355325.1154461877 4722964.941377874)
3995,7200,8700,7275,8775,355475.1154461877,4722964.941377874,POINT (355475.1154461877 4722964.941377874)
3996,7200,8850,7275,8925,355625.1154461877,4722964.941377874,POINT (355625.1154461877 4722964.941377874)
3997,7200,9000,7275,9075,355775.1154461877,4722964.941377874,POINT (355775.1154461877 4722964.941377874)
3998,7200,9150,7275,9225,355925.1154461877,4722964.941377874,POINT (355925.1154461877 4722964.941377874)
3999,7200,9300,7275,9375,356075.1154461877,4722964.941377874,POINT (356075.1154461877 4722964.941377874)
4000,7200,9450,7275,9525,356225.1154461877,4722964.941377874,POINT (356225.1154461877 4722964.941377874)
4001,7200,9600,7275,9675,356375.1154461877,4722964.941377874,POINT (356375.1154461877 4722964.941377874)
4002,7200,9750,7275,9825,356525.1154461877,4722964.941377874,POINT (356525.1154461877 4722964.941377874)
4003,7200,9900,7275,9975,356675.1154461877,4722964.941377874,POINT (356675.1154461877 4722964.941377874)
4004,7200,10050,7275,10125,356825.1154461877,4722964.941377874,POINT (356825.1154461877 4722964.941377874)
4005,7200,10200,7275,10275,356975.1154461877,4722964.941377874,POINT (356975.1154461877 4722964.941377874)
4006,7200,10350,7275,10425,357125.1154461877,4722964.941377874,POINT (357125.1154461877 4722964.941377874)
4007,7200,10500,7275,10575,357275.1154461877,4722964.941377874,POINT (357275.1154461877 4722964.941377874)
4008,7200,10650,7275,10725,357425.1154461877,4722964.941377874,POINT (357425.1154461877 4722964.941377874)
4009,7200,10800,7275,10875,357575.1154461877,4722964.941377874,POINT (357575.1154461877 4722964.941377874)
4010,7200,10950,7275,11025,357725.1154461877,4722964.941377874,POINT (357725.1154461877 4722964.941377874)
4011,7200,11100,7275,11175,357875.1154461877,4722964.941377874,POINT (357875.1154461877 4722964.941377874)
4012,7200,11250,7275,11325,358025.1154461877,4722964.941377874,POINT (358025.1154461877 4722964.941377874)
4013,7200,11400,7275,11475,358175.1154461877,4722964.941377874,POINT (358175.1154461877 4722964.941377874)
4014,7200,11550,7275,11625,358325.1154461877,4722964.941377874,POINT (358325.1154461877 4722964.941377874)
4015,7200,11700,7275,11775,358475.1154461877,4722964.941377874,POINT (358475.1154461877 4722964.941377874)
4016,7200,11850,7275,11925,358625.1154461877,4722964.941377874,POINT (358625.1154461877 4722964.941377874)
4017,7200,12000,7275,12075,358775.1154461877,4722964.941377874,POINT (358775.1154461877 4722964.941377874)
4018,7200,12150,7275,12225,358925.1154461877,4722964.941377874,POINT (358925.1154461877 4722964.941377874)
4019,7350,0,7425,75,346775.1154461877,4722814.941377874,POINT (346775.1154461877 4722814.941377874)
4020,7350,150,7425,225,346925.1154461877,4722814.941377874,POINT (346925.1154461877 4722814.941377874)
4021,7350,300,7425,375,347075.1154461877,4722814.941377874,POINT (347075.1154461877 4722814.941377874)
4022,7350,450,7425,525,347225.1154461877,4722814.941377874,POINT (347225.1154461877 4722814.941377874)
4023,7350,600,7425,675,347375.1154461877,4722814.941377874,POINT (347375.1154461877 4722814.941377874)
4024,7350,750,7425,825,347525.1154461877,4722814.941377874,POINT (347525.1154461877 4722814.941377874)
4025,7350,900,7425,975,347675.1154461877,4722814.941377874,POINT (347675.1154461877 4722814.941377874)
4026,7350,1050,7425,1125,347825.1154461877,4722814.941377874,POINT (347825.1154461877 4722814.941377874)
4027,7350,1200,7425,1275,347975.1154461877,4722814.941377874,POINT (347975.1154461877 4722814.941377874)
4028,7350,1350,7425,1425,348125.1154461877,4722814.941377874,POINT (348125.1154461877 4722814.941377874)
4029,7350,1500,7425,1575,348275.1154461877,4722814.941377874,POINT (348275.1154461877 4722814.941377874)
4030,7350,1650,7425,1725,348425.1154461877,4722814.941377874,POINT (348425.1154461877 4722814.941377874)
4031,7350,1800,7425,1875,348575.1154461877,4722814.941377874,POINT (348575.1154461877 4722814.941377874)
4032,7350,1950,7425,2025,348725.1154461877,4722814.941377874,POINT (348725.1154461877 4722814.941377874)
4033,7350,2100,7425,2175,348875.1154461877,4722814.941377874,POINT (348875.1154461877 4722814.941377874)
4034,7350,2250,7425,2325,349025.1154461877,4722814.941377874,POINT (349025.1154461877 4722814.941377874)
4035,7350,2400,7425,2475,349175.1154461877,4722814.941377874,POINT (349175.1154461877 4722814.941377874)
4036,7350,2550,7425,2625,349325.1154461877,4722814.941377874,POINT (349325.1154461877 4722814.941377874)
4037,7350,2700,7425,2775,349475.1154461877,4722814.941377874,POINT (349475.1154461877 4722814.941377874)
4038,7350,2850,7425,2925,349625.1154461877,4722814.941377874,POINT (349625.1154461877 4722814.941377874)
4039,7350,3000,7425,3075,349775.1154461877,4722814.941377874,POINT (349775.1154461877 4722814.941377874)
4040,7350,3150,7425,3225,349925.1154461877,4722814.941377874,POINT (349925.1154461877 4722814.941377874)
4041,7350,3300,7425,3375,350075.1154461877,4722814.941377874,POINT (350075.1154461877 4722814.941377874)
4042,7350,3450,7425,3525,350225.1154461877,4722814.941377874,POINT (350225.1154461877 4722814.941377874)
4043,7350,3600,7425,3675,350375.1154461877,4722814.941377874,POINT (350375.1154461877 4722814.941377874)
4044,7350,3750,7425,3825,350525.1154461877,4722814.941377874,POINT (350525.1154461877 4722814.941377874)
4045,7350,3900,7425,3975,350675.1154461877,4722814.941377874,POINT (350675.1154461877 4722814.941377874)
4046,7350,4050,7425,4125,350825.1154461877,4722814.941377874,POINT (350825.1154461877 4722814.941377874)
4047,7350,4200,7425,4275,350975.1154461877,4722814.941377874,POINT (350975.1154461877 4722814.941377874)
4048,7350,4350,7425,4425,351125.1154461877,4722814.941377874,POINT (351125.1154461877 4722814.941377874)
4049,7350,4500,7425,4575,351275.1154461877,4722814.941377874,POINT (351275.1154461877 4722814.941377874)
4050,7350,4650,7425,4725,351425.1154461877,4722814.941377874,POINT (351425.1154461877 4722814.941377874)
4051,7350,4800,7425,4875,351575.1154461877,4722814.941377874,POINT (351575.1154461877 4722814.941377874)
4052,7350,4950,7425,5025,351725.1154461877,4722814.941377874,POINT (351725.1154461877 4722814.941377874)
4053,7350,5100,7425,5175,351875.1154461877,4722814.941377874,POINT (351875.1154461877 4722814.941377874)
4054,7350,5250,7425,5325,352025.1154461877,4722814.941377874,POINT (352025.1154461877 4722814.941377874)
4055,7350,5400,7425,5475,352175.1154461877,4722814.941377874,POINT (352175.1154461877 4722814.941377874)
4056,7350,5550,7425,5625,352325.1154461877,4722814.941377874,POINT (352325.1154461877 4722814.941377874)
4057,7350,5700,7425,5775,352475.1154461877,4722814.941377874,POINT (352475.1154461877 4722814.941377874)
4058,7350,5850,7425,5925,352625.1154461877,4722814.941377874,POINT (352625.1154461877 4722814.941377874)
4059,7350,6000,7425,6075,352775.1154461877,4722814.941377874,POINT (352775.1154461877 4722814.941377874)
4060,7350,6150,7425,6225,352925.1154461877,4722814.941377874,POINT (352925.1154461877 4722814.941377874)
4061,7350,6300,7425,6375,353075.1154461877,4722814.941377874,POINT (353075.1154461877 4722814.941377874)
4062,7350,6450,7425,6525,353225.1154461877,4722814.941377874,POINT (353225.1154461877 4722814.941377874)
4063,7350,6600,7425,6675,353375.1154461877,4722814.941377874,POINT (353375.1154461877 4722814.941377874)
4064,7350,6750,7425,6825,353525.1154461877,4722814.941377874,POINT (353525.1154461877 4722814.941377874)
4065,7350,6900,7425,6975,353675.1154461877,4722814.941377874,POINT (353675.1154461877 4722814.941377874)
4066,7350,7050,7425,7125,353825.1154461877,4722814.941377874,POINT (353825.1154461877 4722814.941377874)
4067,7350,7200,7425,7275,353975.1154461877,4722814.941377874,POINT (353975.1154461877 4722814.941377874)
4068,7350,7350,7425,7425,354125.1154461877,4722814.941377874,POINT (354125.1154461877 4722814.941377874)
4069,7350,7500,7425,7575,354275.1154461877,4722814.941377874,POINT (354275.1154461877 4722814.941377874)
4070,7350,7650,7425,7725,354425.1154461877,4722814.941377874,POINT (354425.1154461877 4722814.941377874)
4071,7350,7800,7425,7875,354575.1154461877,4722814.941377874,POINT (354575.1154461877 4722814.941377874)
4072,7350,7950,7425,8025,354725.1154461877,4722814.941377874,POINT (354725.1154461877 4722814.941377874)
4073,7350,8100,7425,8175,354875.1154461877,4722814.941377874,POINT (354875.1154461877 4722814.941377874)
4074,7350,8250,7425,8325,355025.1154461877,4722814.941377874,POINT (355025.1154461877 4722814.941377874)
4075,7350,8400,7425,8475,355175.1154461877,4722814.941377874,POINT (355175.1154461877 4722814.941377874)
4076,7350,8550,7425,8625,355325.1154461877,4722814.941377874,POINT (355325.1154461877 4722814.941377874)
4077,7350,8700,7425,8775,355475.1154461877,4722814.941377874,POINT (355475.1154461877 4722814.941377874)
4078,7350,8850,7425,8925,355625.1154461877,4722814.941377874,POINT (355625.1154461877 4722814.941377874)
4079,7350,9000,7425,9075,355775.1154461877,4722814.941377874,POINT (355775.1154461877 4722814.941377874)
4080,7350,9150,7425,9225,355925.1154461877,4722814.941377874,POINT (355925.1154461877 4722814.941377874)
4081,7350,9300,7425,9375,356075.1154461877,4722814.941377874,POINT (356075.1154461877 4722814.941377874)
4082,7350,9450,7425,9525,356225.1154461877,4722814.941377874,POINT (356225.1154461877 4722814.941377874)
4083,7350,9600,7425,9675,356375.1154461877,4722814.941377874,POINT (356375.1154461877 4722814.941377874)
4084,7350,9750,7425,9825,356525.1154461877,4722814.941377874,POINT (356525.1154461877 4722814.941377874)
4085,7350,9900,7425,9975,356675.1154461877,4722814.941377874,POINT (356675.1154461877 4722814.941377874)
4086,7350,10050,7425,10125,356825.1154461877,4722814.941377874,POINT (356825.1154461877 4722814.941377874)
4087,7350,10200,7425,10275,356975.1154461877,4722814.941377874,POINT (356975.1154461877 4722814.941377874)
4088,7350,10350,7425,10425,357125.1154461877,4722814.941377874,POINT (357125.1154461877 4722814.941377874)
4089,7350,10500,7425,10575,357275.1154461877,4722814.941377874,POINT (357275.1154461877 4722814.941377874)
4090,7350,10650,7425,10725,357425.1154461877,4722814.941377874,POINT (357425.1154461877 4722814.941377874)
4091,7350,10800,7425,10875,357575.1154461877,4722814.941377874,POINT (357575.1154461877 4722814.941377874)
4092,7350,10950,7425,11025,357725.1154461877,4722814.941377874,POINT (357725.1154461877 4722814.941377874)
4093,7350,11100,7425,11175,357875.1154461877,4722814.941377874,POINT (357875.1154461877 4722814.941377874)
4094,7350,11250,7425,11325,358025.1154461877,4722814.941377874,POINT (358025.1154461877 4722814.941377874)
4095,7350,11400,7425,11475,358175.1154461877,4722814.941377874,POINT (358175.1154461877 4722814.941377874)
4096,7350,11550,7425,11625,358325.1154461877,4722814.941377874,POINT (358325.1154461877 4722814.941377874)
4097,7350,11700,7425,11775,358475.1154461877,4722814.941377874,POINT (358475.1154461877 4722814.941377874)
4098,7350,11850,7425,11925,358625.1154461877,4722814.941377874,POINT (358625.1154461877 4722814.941377874)
4099,7350,12000,7425,12075,358775.1154461877,4722814.941377874,POINT (358775.1154461877 4722814.941377874)
4100,7350,12150,7425,12225,358925.1154461877,4722814.941377874,POINT (358925.1154461877 4722814.941377874)
4101,7500,0,7575,75,346775.1154461877,4722664.941377874,POINT (346775.1154461877 4722664.941377874)
4102,7500,150,7575,225,346925.1154461877,4722664.941377874,POINT (346925.1154461877 4722664.941377874)
4103,7500,300,7575,375,347075.1154461877,4722664.941377874,POINT (347075.1154461877 4722664.941377874)
4104,7500,450,7575,525,347225.1154461877,4722664.941377874,POINT (347225.1154461877 4722664.941377874)
4105,7500,600,7575,675,347375.1154461877,4722664.941377874,POINT (347375.1154461877 4722664.941377874)
4106,7500,750,7575,825,347525.1154461877,4722664.941377874,POINT (347525.1154461877 4722664.941377874)
4107,7500,900,7575,975,347675.1154461877,4722664.941377874,POINT (347675.1154461877 4722664.941377874)
4108,7500,1050,7575,1125,347825.1154461877,4722664.941377874,POINT (347825.1154461877 4722664.941377874)
4109,7500,1200,7575,1275,347975.1154461877,4722664.941377874,POINT (347975.1154461877 4722664.941377874)
4110,7500,1350,7575,1425,348125.1154461877,4722664.941377874,POINT (348125.1154461877 4722664.941377874)
4111,7500,1500,7575,1575,348275.1154461877,4722664.941377874,POINT (348275.1154461877 4722664.941377874)
4112,7500,1650,7575,1725,348425.1154461877,4722664.941377874,POINT (348425.1154461877 4722664.941377874)
4113,7500,1800,7575,1875,348575.1154461877,4722664.941377874,POINT (348575.1154461877 4722664.941377874)
4114,7500,1950,7575,2025,348725.1154461877,4722664.941377874,POINT (348725.1154461877 4722664.941377874)
4115,7500,2100,7575,2175,348875.1154461877,4722664.941377874,POINT (348875.1154461877 4722664.941377874)
4116,7500,2250,7575,2325,349025.1154461877,4722664.941377874,POINT (349025.1154461877 4722664.941377874)
4117,7500,2400,7575,2475,349175.1154461877,4722664.941377874,POINT (349175.1154461877 4722664.941377874)
4118,7500,2550,7575,2625,349325.1154461877,4722664.941377874,POINT (349325.1154461877 4722664.941377874)
4119,7500,2700,7575,2775,349475.1154461877,4722664.941377874,POINT (349475.1154461877 4722664.941377874)
4120,7500,2850,7575,2925,349625.1154461877,4722664.941377874,POINT (349625.1154461877 4722664.941377874)
4121,7500,3000,7575,3075,349775.1154461877,4722664.941377874,POINT (349775.1154461877 4722664.941377874)
4122,7500,3150,7575,3225,349925.1154461877,4722664.941377874,POINT (349925.1154461877 4722664.941377874)
4123,7500,3300,7575,3375,350075.1154461877,4722664.941377874,POINT (350075.1154461877 4722664.941377874)
4124,7500,3450,7575,3525,350225.1154461877,4722664.941377874,POINT (350225.1154461877 4722664.941377874)
4125,7500,3600,7575,3675,350375.1154461877,4722664.941377874,POINT (350375.1154461877 4722664.941377874)
4126,7500,3750,7575,3825,350525.1154461877,4722664.941377874,POINT (350525.1154461877 4722664.941377874)
4127,7500,3900,7575,3975,350675.1154461877,4722664.941377874,POINT (350675.1154461877 4722664.941377874)
4128,7500,4050,7575,4125,350825.1154461877,4722664.941377874,POINT (350825.1154461877 4722664.941377874)
4129,7500,4200,7575,4275,350975.1154461877,4722664.941377874,POINT (350975.1154461877 4722664.941377874)
4130,7500,4350,7575,4425,351125.1154461877,4722664.941377874,POINT (351125.1154461877 4722664.941377874)
4131,7500,4500,7575,4575,351275.1154461877,4722664.941377874,POINT (351275.1154461877 4722664.941377874)
4132,7500,4650,7575,4725,351425.1154461877,4722664.941377874,POINT (351425.1154461877 4722664.941377874)
4133,7500,4800,7575,4875,351575.1154461877,4722664.941377874,POINT (351575.1154461877 4722664.941377874)
4134,7500,4950,7575,5025,351725.1154461877,4722664.941377874,POINT (351725.1154461877 4722664.941377874)
4135,7500,5100,7575,5175,351875.1154461877,4722664.941377874,POINT (351875.1154461877 4722664.941377874)
4136,7500,5250,7575,5325,352025.1154461877,4722664.941377874,POINT (352025.1154461877 4722664.941377874)
4137,7500,5400,7575,5475,352175.1154461877,4722664.941377874,POINT (352175.1154461877 4722664.941377874)
4138,7500,5550,7575,5625,352325.1154461877,4722664.941377874,POINT (352325.1154461877 4722664.941377874)
4139,7500,5700,7575,5775,352475.1154461877,4722664.941377874,POINT (352475.1154461877 4722664.941377874)
4140,7500,5850,7575,5925,352625.1154461877,4722664.941377874,POINT (352625.1154461877 4722664.941377874)
4141,7500,6000,7575,6075,352775.1154461877,4722664.941377874,POINT (352775.1154461877 4722664.941377874)
4142,7500,6150,7575,6225,352925.1154461877,4722664.941377874,POINT (352925.1154461877 4722664.941377874)
4143,7500,6300,7575,6375,353075.1154461877,4722664.941377874,POINT (353075.1154461877 4722664.941377874)
4144,7500,6450,7575,6525,353225.1154461877,4722664.941377874,POINT (353225.1154461877 4722664.941377874)
4145,7500,6600,7575,6675,353375.1154461877,4722664.941377874,POINT (353375.1154461877 4722664.941377874)
4146,7500,6750,7575,6825,353525.1154461877,4722664.941377874,POINT (353525.1154461877 4722664.941377874)
4147,7500,6900,7575,6975,353675.1154461877,4722664.941377874,POINT (353675.1154461877 4722664.941377874)
4148,7500,7050,7575,7125,353825.1154461877,4722664.941377874,POINT (353825.1154461877 4722664.941377874)
4149,7500,7200,7575,7275,353975.1154461877,4722664.941377874,POINT (353975.1154461877 4722664.941377874)
4150,7500,7350,7575,7425,354125.1154461877,4722664.941377874,POINT (354125.1154461877 4722664.941377874)
4151,7500,7500,7575,7575,354275.1154461877,4722664.941377874,POINT (354275.1154461877 4722664.941377874)
4152,7500,7650,7575,7725,354425.1154461877,4722664.941377874,POINT (354425.1154461877 4722664.941377874)
