image_idx,row_upper_left,column_upper_left,row_centre,column_centre,x_coordinate,y_coordinate,geometry
3626,7200,3750,7275,3825,361796.3384976996,4722771.646813435,POINT (361796.3384976996 4722771.646813435)
3627,7200,3900,7275,3975,361946.3384976996,4722771.646813435,POINT (361946.3384976996 4722771.646813435)
3628,7200,4050,7275,4125,362096.3384976996,4722771.646813435,POINT (362096.3384976996 4722771.646813435)
3629,7200,4200,7275,4275,362246.3384976996,4722771.646813435,POINT (362246.3384976996 4722771.646813435)
3630,7200,4350,7275,4425,362396.3384976996,4722771.646813435,POINT (362396.3384976996 4722771.646813435)
3631,7200,4500,7275,4575,362546.3384976996,4722771.646813435,POINT (362546.3384976996 4722771.646813435)
3632,7200,4650,7275,4725,362696.3384976996,4722771.646813435,POINT (362696.3384976996 4722771.646813435)
3633,7200,4800,7275,4875,362846.3384976996,4722771.646813435,POINT (362846.3384976996 4722771.646813435)
3634,7200,4950,7275,5025,362996.3384976996,4722771.646813435,POINT (362996.3384976996 4722771.646813435)
3635,7200,5100,7275,5175,363146.3384976996,4722771.646813435,POINT (363146.3384976996 4722771.646813435)
3636,7200,5250,7275,5325,363296.3384976996,4722771.646813435,POINT (363296.3384976996 4722771.646813435)
3637,7200,5400,7275,5475,363446.3384976996,4722771.646813435,POINT (363446.3384976996 4722771.646813435)
3638,7200,5550,7275,5625,363596.3384976996,4722771.646813435,POINT (363596.3384976996 4722771.646813435)
3639,7200,5700,7275,5775,363746.3384976996,4722771.646813435,POINT (363746.3384976996 4722771.646813435)
3640,7200,5850,7275,5925,363896.3384976996,4722771.646813435,POINT (363896.3384976996 4722771.646813435)
3641,7200,6000,7275,6075,364046.3384976996,4722771.646813435,POINT (364046.3384976996 4722771.646813435)
3642,7200,6150,7275,6225,364196.3384976996,4722771.646813435,POINT (364196.3384976996 4722771.646813435)
3643,7200,6300,7275,6375,364346.3384976996,4722771.646813435,POINT (364346.3384976996 4722771.646813435)
3644,7200,6450,7275,6525,364496.3384976996,4722771.646813435,POINT (364496.3384976996 4722771.646813435)
3645,7200,6600,7275,6675,364646.3384976996,4722771.646813435,POINT (364646.3384976996 4722771.646813435)
3646,7200,6750,7275,6825,364796.3384976996,4722771.646813435,POINT (364796.3384976996 4722771.646813435)
3647,7200,6900,7275,6975,364946.3384976996,4722771.646813435,POINT (364946.3384976996 4722771.646813435)
3648,7200,7050,7275,7125,365096.3384976996,4722771.646813435,POINT (365096.3384976996 4722771.646813435)
3649,7200,7200,7275,7275,365246.3384976996,4722771.646813435,POINT (365246.3384976996 4722771.646813435)
3650,7200,7350,7275,7425,365396.3384976996,4722771.646813435,POINT (365396.3384976996 4722771.646813435)
3651,7200,7500,7275,7575,365546.3384976996,4722771.646813435,POINT (365546.3384976996 4722771.646813435)
3652,7200,7650,7275,7725,365696.3384976996,4722771.646813435,POINT (365696.3384976996 4722771.646813435)
3653,7200,7800,7275,7875,365846.3384976996,4722771.646813435,POINT (365846.3384976996 4722771.646813435)
3654,7200,7950,7275,8025,365996.3384976996,4722771.646813435,POINT (365996.3384976996 4722771.646813435)
3655,7200,8100,7275,8175,366146.3384976996,4722771.646813435,POINT (366146.3384976996 4722771.646813435)
3656,7200,8250,7275,8325,366296.3384976996,4722771.646813435,POINT (366296.3384976996 4722771.646813435)
3657,7200,8400,7275,8475,366446.3384976996,4722771.646813435,POINT (366446.3384976996 4722771.646813435)
3658,7200,8550,7275,8625,366596.3384976996,4722771.646813435,POINT (366596.3384976996 4722771.646813435)
3659,7200,8700,7275,8775,366746.3384976996,4722771.646813435,POINT (366746.3384976996 4722771.646813435)
3660,7200,8850,7275,8925,366896.3384976996,4722771.646813435,POINT (366896.3384976996 4722771.646813435)
3661,7200,9000,7275,9075,367046.3384976996,4722771.646813435,POINT (367046.3384976996 4722771.646813435)
3662,7200,9150,7275,9225,367196.3384976996,4722771.646813435,POINT (367196.3384976996 4722771.646813435)
3663,7200,9300,7275,9375,367346.3384976996,4722771.646813435,POINT (367346.3384976996 4722771.646813435)
3664,7200,9450,7275,9525,367496.3384976996,4722771.646813435,POINT (367496.3384976996 4722771.646813435)
3665,7200,9600,7275,9675,367646.3384976996,4722771.646813435,POINT (367646.3384976996 4722771.646813435)
3666,7200,9750,7275,9825,367796.3384976996,4722771.646813435,POINT (367796.3384976996 4722771.646813435)
3667,7200,9900,7275,9975,367946.3384976996,4722771.646813435,POINT (367946.3384976996 4722771.646813435)
3668,7200,10050,7275,10125,368096.3384976996,4722771.646813435,POINT (368096.3384976996 4722771.646813435)
3669,7200,10200,7275,10275,368246.3384976996,4722771.646813435,POINT (368246.3384976996 4722771.646813435)
3670,7200,10350,7275,10425,368396.3384976996,4722771.646813435,POINT (368396.3384976996 4722771.646813435)
3671,7200,10500,7275,10575,368546.3384976996,4722771.646813435,POINT (368546.3384976996 4722771.646813435)
3672,7200,10650,7275,10725,368696.3384976996,4722771.646813435,POINT (368696.3384976996 4722771.646813435)
3673,7200,10800,7275,10875,368846.3384976996,4722771.646813435,POINT (368846.3384976996 4722771.646813435)
3674,7200,10950,7275,11025,368996.3384976996,4722771.646813435,POINT (368996.3384976996 4722771.646813435)
3675,7200,11100,7275,11175,369146.3384976996,4722771.646813435,POINT (369146.3384976996 4722771.646813435)
3676,7350,0,7425,75,358046.3384976996,4722621.646813435,POINT (358046.3384976996 4722621.646813435)
3677,7350,150,7425,225,358196.3384976996,4722621.646813435,POINT (358196.3384976996 4722621.646813435)
3678,7350,300,7425,375,358346.3384976996,4722621.646813435,POINT (358346.3384976996 4722621.646813435)
3679,7350,450,7425,525,358496.3384976996,4722621.646813435,POINT (358496.3384976996 4722621.646813435)
3680,7350,600,7425,675,358646.3384976996,4722621.646813435,POINT (358646.3384976996 4722621.646813435)
3681,7350,750,7425,825,358796.3384976996,4722621.646813435,POINT (358796.3384976996 4722621.646813435)
3682,7350,900,7425,975,358946.3384976996,4722621.646813435,POINT (358946.3384976996 4722621.646813435)
3683,7350,1050,7425,1125,359096.3384976996,4722621.646813435,POINT (359096.3384976996 4722621.646813435)
3684,7350,1200,7425,1275,359246.3384976996,4722621.646813435,POINT (359246.3384976996 4722621.646813435)
3685,7350,1350,7425,1425,359396.3384976996,4722621.646813435,POINT (359396.3384976996 4722621.646813435)
3686,7350,1500,7425,1575,359546.3384976996,4722621.646813435,POINT (359546.3384976996 4722621.646813435)
3687,7350,1650,7425,1725,359696.3384976996,4722621.646813435,POINT (359696.3384976996 4722621.646813435)
3688,7350,1800,7425,1875,359846.3384976996,4722621.646813435,POINT (359846.3384976996 4722621.646813435)
3689,7350,1950,7425,2025,359996.3384976996,4722621.646813435,POINT (359996.3384976996 4722621.646813435)
3690,7350,2100,7425,2175,360146.3384976996,4722621.646813435,POINT (360146.3384976996 4722621.646813435)
3691,7350,2250,7425,2325,360296.3384976996,4722621.646813435,POINT (360296.3384976996 4722621.646813435)
3692,7350,2400,7425,2475,360446.3384976996,4722621.646813435,POINT (360446.3384976996 4722621.646813435)
3693,7350,2550,7425,2625,360596.3384976996,4722621.646813435,POINT (360596.3384976996 4722621.646813435)
3694,7350,2700,7425,2775,360746.3384976996,4722621.646813435,POINT (360746.3384976996 4722621.646813435)
3695,7350,2850,7425,2925,360896.3384976996,4722621.646813435,POINT (360896.3384976996 4722621.646813435)
3696,7350,3000,7425,3075,361046.3384976996,4722621.646813435,POINT (361046.3384976996 4722621.646813435)
3697,7350,3150,7425,3225,361196.3384976996,4722621.646813435,POINT (361196.3384976996 4722621.646813435)
3698,7350,3300,7425,3375,361346.3384976996,4722621.646813435,POINT (361346.3384976996 4722621.646813435)
3699,7350,3450,7425,3525,361496.3384976996,4722621.646813435,POINT (361496.3384976996 4722621.646813435)
3700,7350,3600,7425,3675,361646.3384976996,4722621.646813435,POINT (361646.3384976996 4722621.646813435)
3701,7350,3750,7425,3825,361796.3384976996,4722621.646813435,POINT (361796.3384976996 4722621.646813435)
3702,7350,3900,7425,3975,361946.3384976996,4722621.646813435,POINT (361946.3384976996 4722621.646813435)
3703,7350,4050,7425,4125,362096.3384976996,4722621.646813435,POINT (362096.3384976996 4722621.646813435)
3704,7350,4200,7425,4275,362246.3384976996,4722621.646813435,POINT (362246.3384976996 4722621.646813435)
3705,7350,4350,7425,4425,362396.3384976996,4722621.646813435,POINT (362396.3384976996 4722621.646813435)
3706,7350,4500,7425,4575,362546.3384976996,4722621.646813435,POINT (362546.3384976996 4722621.646813435)
3707,7350,4650,7425,4725,362696.3384976996,4722621.646813435,POINT (362696.3384976996 4722621.646813435)
3708,7350,4800,7425,4875,362846.3384976996,4722621.646813435,POINT (362846.3384976996 4722621.646813435)
3709,7350,4950,7425,5025,362996.3384976996,4722621.646813435,POINT (362996.3384976996 4722621.646813435)
3710,7350,5100,7425,5175,363146.3384976996,4722621.646813435,POINT (363146.3384976996 4722621.646813435)
3711,7350,5250,7425,5325,363296.3384976996,4722621.646813435,POINT (363296.3384976996 4722621.646813435)
3712,7350,5400,7425,5475,363446.3384976996,4722621.646813435,POINT (363446.3384976996 4722621.646813435)
3713,7350,5550,7425,5625,363596.3384976996,4722621.646813435,POINT (363596.3384976996 4722621.646813435)
3714,7350,5700,7425,5775,363746.3384976996,4722621.646813435,POINT (363746.3384976996 4722621.646813435)
3715,7350,5850,7425,5925,363896.3384976996,4722621.646813435,POINT (363896.3384976996 4722621.646813435)
3716,7350,6000,7425,6075,364046.3384976996,4722621.646813435,POINT (364046.3384976996 4722621.646813435)
3717,7350,6150,7425,6225,364196.3384976996,4722621.646813435,POINT (364196.3384976996 4722621.646813435)
3718,7350,6300,7425,6375,364346.3384976996,4722621.646813435,POINT (364346.3384976996 4722621.646813435)
3719,7350,6450,7425,6525,364496.3384976996,4722621.646813435,POINT (364496.3384976996 4722621.646813435)
3720,7350,6600,7425,6675,364646.3384976996,4722621.646813435,POINT (364646.3384976996 4722621.646813435)
3721,7350,6750,7425,6825,364796.3384976996,4722621.646813435,POINT (364796.3384976996 4722621.646813435)
3722,7350,6900,7425,6975,364946.3384976996,4722621.646813435,POINT (364946.3384976996 4722621.646813435)
3723,7350,7050,7425,7125,365096.3384976996,4722621.646813435,POINT (365096.3384976996 4722621.646813435)
3724,7350,7200,7425,7275,365246.3384976996,4722621.646813435,POINT (365246.3384976996 4722621.646813435)
3725,7350,7350,7425,7425,365396.3384976996,4722621.646813435,POINT (365396.3384976996 4722621.646813435)
3726,7350,7500,7425,7575,365546.3384976996,4722621.646813435,POINT (365546.3384976996 4722621.646813435)
3727,7350,7650,7425,7725,365696.3384976996,4722621.646813435,POINT (365696.3384976996 4722621.646813435)
3728,7350,7800,7425,7875,365846.3384976996,4722621.646813435,POINT (365846.3384976996 4722621.646813435)
3729,7350,7950,7425,8025,365996.3384976996,4722621.646813435,POINT (365996.3384976996 4722621.646813435)
3730,7350,8100,7425,8175,366146.3384976996,4722621.646813435,POINT (366146.3384976996 4722621.646813435)
3731,7350,8250,7425,8325,366296.3384976996,4722621.646813435,POINT (366296.3384976996 4722621.646813435)
3732,7350,8400,7425,8475,366446.3384976996,4722621.646813435,POINT (366446.3384976996 4722621.646813435)
3733,7350,8550,7425,8625,366596.3384976996,4722621.646813435,POINT (366596.3384976996 4722621.646813435)
3734,7350,8700,7425,8775,366746.3384976996,4722621.646813435,POINT (366746.3384976996 4722621.646813435)
3735,7350,8850,7425,8925,366896.3384976996,4722621.646813435,POINT (366896.3384976996 4722621.646813435)
3736,7350,9000,7425,9075,367046.3384976996,4722621.646813435,POINT (367046.3384976996 4722621.646813435)
3737,7350,9150,7425,9225,367196.3384976996,4722621.646813435,POINT (367196.3384976996 4722621.646813435)
3738,7350,9300,7425,9375,367346.3384976996,4722621.646813435,POINT (367346.3384976996 4722621.646813435)
3739,7350,9450,7425,9525,367496.3384976996,4722621.646813435,POINT (367496.3384976996 4722621.646813435)
3740,7350,9600,7425,9675,367646.3384976996,4722621.646813435,POINT (367646.3384976996 4722621.646813435)
3741,7350,9750,7425,9825,367796.3384976996,4722621.646813435,POINT (367796.3384976996 4722621.646813435)
3742,7350,9900,7425,9975,367946.3384976996,4722621.646813435,POINT (367946.3384976996 4722621.646813435)
3743,7350,10050,7425,10125,368096.3384976996,4722621.646813435,POINT (368096.3384976996 4722621.646813435)
3744,7350,10200,7425,10275,368246.3384976996,4722621.646813435,POINT (368246.3384976996 4722621.646813435)
3745,7350,10350,7425,10425,368396.3384976996,4722621.646813435,POINT (368396.3384976996 4722621.646813435)
3746,7350,10500,7425,10575,368546.3384976996,4722621.646813435,POINT (368546.3384976996 4722621.646813435)
3747,7350,10650,7425,10725,368696.3384976996,4722621.646813435,POINT (368696.3384976996 4722621.646813435)
3748,7350,10800,7425,10875,368846.3384976996,4722621.646813435,POINT (368846.3384976996 4722621.646813435)
3749,7350,10950,7425,11025,368996.3384976996,4722621.646813435,POINT (368996.3384976996 4722621.646813435)
3750,7350,11100,7425,11175,369146.3384976996,4722621.646813435,POINT (369146.3384976996 4722621.646813435)
3751,7500,0,7575,75,358046.3384976996,4722471.646813435,POINT (358046.3384976996 4722471.646813435)
3752,7500,150,7575,225,358196.3384976996,4722471.646813435,POINT (358196.3384976996 4722471.646813435)
3753,7500,300,7575,375,358346.3384976996,4722471.646813435,POINT (358346.3384976996 4722471.646813435)
3754,7500,450,7575,525,358496.3384976996,4722471.646813435,POINT (358496.3384976996 4722471.646813435)
3755,7500,600,7575,675,358646.3384976996,4722471.646813435,POINT (358646.3384976996 4722471.646813435)
3756,7500,750,7575,825,358796.3384976996,4722471.646813435,POINT (358796.3384976996 4722471.646813435)
3757,7500,900,7575,975,358946.3384976996,4722471.646813435,POINT (358946.3384976996 4722471.646813435)
3758,7500,1050,7575,1125,359096.3384976996,4722471.646813435,POINT (359096.3384976996 4722471.646813435)
3759,7500,1200,7575,1275,359246.3384976996,4722471.646813435,POINT (359246.3384976996 4722471.646813435)
3760,7500,1350,7575,1425,359396.3384976996,4722471.646813435,POINT (359396.3384976996 4722471.646813435)
3761,7500,1500,7575,1575,359546.3384976996,4722471.646813435,POINT (359546.3384976996 4722471.646813435)
3762,7500,1650,7575,1725,359696.3384976996,4722471.646813435,POINT (359696.3384976996 4722471.646813435)
3763,7500,1800,7575,1875,359846.3384976996,4722471.646813435,POINT (359846.3384976996 4722471.646813435)
3764,7500,1950,7575,2025,359996.3384976996,4722471.646813435,POINT (359996.3384976996 4722471.646813435)
3765,7500,2100,7575,2175,360146.3384976996,4722471.646813435,POINT (360146.3384976996 4722471.646813435)
3766,7500,2250,7575,2325,360296.3384976996,4722471.646813435,POINT (360296.3384976996 4722471.646813435)
3767,7500,2400,7575,2475,360446.3384976996,4722471.646813435,POINT (360446.3384976996 4722471.646813435)
3768,7500,2550,7575,2625,360596.3384976996,4722471.646813435,POINT (360596.3384976996 4722471.646813435)
3769,7500,2700,7575,2775,360746.3384976996,4722471.646813435,POINT (360746.3384976996 4722471.646813435)
3770,7500,2850,7575,2925,360896.3384976996,4722471.646813435,POINT (360896.3384976996 4722471.646813435)
3771,7500,3000,7575,3075,361046.3384976996,4722471.646813435,POINT (361046.3384976996 4722471.646813435)
3772,7500,3150,7575,3225,361196.3384976996,4722471.646813435,POINT (361196.3384976996 4722471.646813435)
3773,7500,3300,7575,3375,361346.3384976996,4722471.646813435,POINT (361346.3384976996 4722471.646813435)
3774,7500,3450,7575,3525,361496.3384976996,4722471.646813435,POINT (361496.3384976996 4722471.646813435)
3775,7500,3600,7575,3675,361646.3384976996,4722471.646813435,POINT (361646.3384976996 4722471.646813435)
3776,7500,3750,7575,3825,361796.3384976996,4722471.646813435,POINT (361796.3384976996 4722471.646813435)
3777,7500,3900,7575,3975,361946.3384976996,4722471.646813435,POINT (361946.3384976996 4722471.646813435)
3778,7500,4050,7575,4125,362096.3384976996,4722471.646813435,POINT (362096.3384976996 4722471.646813435)
3779,7500,4200,7575,4275,362246.3384976996,4722471.646813435,POINT (362246.3384976996 4722471.646813435)
3780,7500,4350,7575,4425,362396.3384976996,4722471.646813435,POINT (362396.3384976996 4722471.646813435)
3781,7500,4500,7575,4575,362546.3384976996,4722471.646813435,POINT (362546.3384976996 4722471.646813435)
3782,7500,4650,7575,4725,362696.3384976996,4722471.646813435,POINT (362696.3384976996 4722471.646813435)
3783,7500,4800,7575,4875,362846.3384976996,4722471.646813435,POINT (362846.3384976996 4722471.646813435)
3784,7500,4950,7575,5025,362996.3384976996,4722471.646813435,POINT (362996.3384976996 4722471.646813435)
3785,7500,5100,7575,5175,363146.3384976996,4722471.646813435,POINT (363146.3384976996 4722471.646813435)
3786,7500,5250,7575,5325,363296.3384976996,4722471.646813435,POINT (363296.3384976996 4722471.646813435)
3787,7500,5400,7575,5475,363446.3384976996,4722471.646813435,POINT (363446.3384976996 4722471.646813435)
3788,7500,5550,7575,5625,363596.3384976996,4722471.646813435,POINT (363596.3384976996 4722471.646813435)
3789,7500,5700,7575,5775,363746.3384976996,4722471.646813435,POINT (363746.3384976996 4722471.646813435)
3790,7500,5850,7575,5925,363896.3384976996,4722471.646813435,POINT (363896.3384976996 4722471.646813435)
3791,7500,6000,7575,6075,364046.3384976996,4722471.646813435,POINT (364046.3384976996 4722471.646813435)
3792,7500,6150,7575,6225,364196.3384976996,4722471.646813435,POINT (364196.3384976996 4722471.646813435)
3793,7500,6300,7575,6375,364346.3384976996,4722471.646813435,POINT (364346.3384976996 4722471.646813435)
3794,7500,6450,7575,6525,364496.3384976996,4722471.646813435,POINT (364496.3384976996 4722471.646813435)
3795,7500,6600,7575,6675,364646.3384976996,4722471.646813435,POINT (364646.3384976996 4722471.646813435)
3796,7500,6750,7575,6825,364796.3384976996,4722471.646813435,POINT (364796.3384976996 4722471.646813435)
3797,7500,6900,7575,6975,364946.3384976996,4722471.646813435,POINT (364946.3384976996 4722471.646813435)
3798,7500,7050,7575,7125,365096.3384976996,4722471.646813435,POINT (365096.3384976996 4722471.646813435)
3799,7500,7200,7575,7275,365246.3384976996,4722471.646813435,POINT (365246.3384976996 4722471.646813435)
3800,7500,7350,7575,7425,365396.3384976996,4722471.646813435,POINT (365396.3384976996 4722471.646813435)
3801,7500,7500,7575,7575,365546.3384976996,4722471.646813435,POINT (365546.3384976996 4722471.646813435)
3802,7500,7650,7575,7725,365696.3384976996,4722471.646813435,POINT (365696.3384976996 4722471.646813435)
3803,7500,7800,7575,7875,365846.3384976996,4722471.646813435,POINT (365846.3384976996 4722471.646813435)
3804,7500,7950,7575,8025,365996.3384976996,4722471.646813435,POINT (365996.3384976996 4722471.646813435)
3805,7500,8100,7575,8175,366146.3384976996,4722471.646813435,POINT (366146.3384976996 4722471.646813435)
3806,7500,8250,7575,8325,366296.3384976996,4722471.646813435,POINT (366296.3384976996 4722471.646813435)
3807,7500,8400,7575,8475,366446.3384976996,4722471.646813435,POINT (366446.3384976996 4722471.646813435)
3808,7500,8550,7575,8625,366596.3384976996,4722471.646813435,POINT (366596.3384976996 4722471.646813435)
3809,7500,8700,7575,8775,366746.3384976996,4722471.646813435,POINT (366746.3384976996 4722471.646813435)
3810,7500,8850,7575,8925,366896.3384976996,4722471.646813435,POINT (366896.3384976996 4722471.646813435)
3811,7500,9000,7575,9075,367046.3384976996,4722471.646813435,POINT (367046.3384976996 4722471.646813435)
3812,7500,9150,7575,9225,367196.3384976996,4722471.646813435,POINT (367196.3384976996 4722471.646813435)
3813,7500,9300,7575,9375,367346.3384976996,4722471.646813435,POINT (367346.3384976996 4722471.646813435)
3814,7500,9450,7575,9525,367496.3384976996,4722471.646813435,POINT (367496.3384976996 4722471.646813435)
3815,7500,9600,7575,9675,367646.3384976996,4722471.646813435,POINT (367646.3384976996 4722471.646813435)
3816,7500,9750,7575,9825,367796.3384976996,4722471.646813435,POINT (367796.3384976996 4722471.646813435)
3817,7500,9900,7575,9975,367946.3384976996,4722471.646813435,POINT (367946.3384976996 4722471.646813435)
3818,7500,10050,7575,10125,368096.3384976996,4722471.646813435,POINT (368096.3384976996 4722471.646813435)
3819,7500,10200,7575,10275,368246.3384976996,4722471.646813435,POINT (368246.3384976996 4722471.646813435)
3820,7500,10350,7575,10425,368396.3384976996,4722471.646813435,POINT (368396.3384976996 4722471.646813435)
3821,7500,10500,7575,10575,368546.3384976996,4722471.646813435,POINT (368546.3384976996 4722471.646813435)
3822,7500,10650,7575,10725,368696.3384976996,4722471.646813435,POINT (368696.3384976996 4722471.646813435)
3823,7500,10800,7575,10875,368846.3384976996,4722471.646813435,POINT (368846.3384976996 4722471.646813435)
3824,7500,10950,7575,11025,368996.3384976996,4722471.646813435,POINT (368996.3384976996 4722471.646813435)
3825,7500,11100,7575,11175,369146.3384976996,4722471.646813435,POINT (369146.3384976996 4722471.646813435)
3826,7650,0,7725,75,358046.3384976996,4722321.646813435,POINT (358046.3384976996 4722321.646813435)
3827,7650,150,7725,225,358196.3384976996,4722321.646813435,POINT (358196.3384976996 4722321.646813435)
3828,7650,300,7725,375,358346.3384976996,4722321.646813435,POINT (358346.3384976996 4722321.646813435)
3829,7650,450,7725,525,358496.3384976996,4722321.646813435,POINT (358496.3384976996 4722321.646813435)
3830,7650,600,7725,675,358646.3384976996,4722321.646813435,POINT (358646.3384976996 4722321.646813435)
3831,7650,750,7725,825,358796.3384976996,4722321.646813435,POINT (358796.3384976996 4722321.646813435)
3832,7650,900,7725,975,358946.3384976996,4722321.646813435,POINT (358946.3384976996 4722321.646813435)
3833,7650,1050,7725,1125,359096.3384976996,4722321.646813435,POINT (359096.3384976996 4722321.646813435)
3834,7650,1200,7725,1275,359246.3384976996,4722321.646813435,POINT (359246.3384976996 4722321.646813435)
3835,7650,1350,7725,1425,359396.3384976996,4722321.646813435,POINT (359396.3384976996 4722321.646813435)
3836,7650,1500,7725,1575,359546.3384976996,4722321.646813435,POINT (359546.3384976996 4722321.646813435)
3837,7650,1650,7725,1725,359696.3384976996,4722321.646813435,POINT (359696.3384976996 4722321.646813435)
3838,7650,1800,7725,1875,359846.3384976996,4722321.646813435,POINT (359846.3384976996 4722321.646813435)
3839,7650,1950,7725,2025,359996.3384976996,4722321.646813435,POINT (359996.3384976996 4722321.646813435)
3840,7650,2100,7725,2175,360146.3384976996,4722321.646813435,POINT (360146.3384976996 4722321.646813435)
3841,7650,2250,7725,2325,360296.3384976996,4722321.646813435,POINT (360296.3384976996 4722321.646813435)
3842,7650,2400,7725,2475,360446.3384976996,4722321.646813435,POINT (360446.3384976996 4722321.646813435)
3843,7650,2550,7725,2625,360596.3384976996,4722321.646813435,POINT (360596.3384976996 4722321.646813435)
3844,7650,2700,7725,2775,360746.3384976996,4722321.646813435,POINT (360746.3384976996 4722321.646813435)
3845,7650,2850,7725,2925,360896.3384976996,4722321.646813435,POINT (360896.3384976996 4722321.646813435)
3846,7650,3000,7725,3075,361046.3384976996,4722321.646813435,POINT (361046.3384976996 4722321.646813435)
3847,7650,3150,7725,3225,361196.3384976996,4722321.646813435,POINT (361196.3384976996 4722321.646813435)
3848,7650,3300,7725,3375,361346.3384976996,4722321.646813435,POINT (361346.3384976996 4722321.646813435)
3849,7650,3450,7725,3525,361496.3384976996,4722321.646813435,POINT (361496.3384976996 4722321.646813435)
3850,7650,3600,7725,3675,361646.3384976996,4722321.646813435,POINT (361646.3384976996 4722321.646813435)
3851,7650,3750,7725,3825,361796.3384976996,4722321.646813435,POINT (361796.3384976996 4722321.646813435)
3852,7650,3900,7725,3975,361946.3384976996,4722321.646813435,POINT (361946.3384976996 4722321.646813435)
3853,7650,4050,7725,4125,362096.3384976996,4722321.646813435,POINT (362096.3384976996 4722321.646813435)
3854,7650,4200,7725,4275,362246.3384976996,4722321.646813435,POINT (362246.3384976996 4722321.646813435)
3855,7650,4350,7725,4425,362396.3384976996,4722321.646813435,POINT (362396.3384976996 4722321.646813435)
3856,7650,4500,7725,4575,362546.3384976996,4722321.646813435,POINT (362546.3384976996 4722321.646813435)
3857,7650,4650,7725,4725,362696.3384976996,4722321.646813435,POINT (362696.3384976996 4722321.646813435)
3858,7650,4800,7725,4875,362846.3384976996,4722321.646813435,POINT (362846.3384976996 4722321.646813435)
3859,7650,4950,7725,5025,362996.3384976996,4722321.646813435,POINT (362996.3384976996 4722321.646813435)
3860,7650,5100,7725,5175,363146.3384976996,4722321.646813435,POINT (363146.3384976996 4722321.646813435)
3861,7650,5250,7725,5325,363296.3384976996,4722321.646813435,POINT (363296.3384976996 4722321.646813435)
3862,7650,5400,7725,5475,363446.3384976996,4722321.646813435,POINT (363446.3384976996 4722321.646813435)
3863,7650,5550,7725,5625,363596.3384976996,4722321.646813435,POINT (363596.3384976996 4722321.646813435)
3864,7650,5700,7725,5775,363746.3384976996,4722321.646813435,POINT (363746.3384976996 4722321.646813435)
3865,7650,5850,7725,5925,363896.3384976996,4722321.646813435,POINT (363896.3384976996 4722321.646813435)
3866,7650,6000,7725,6075,364046.3384976996,4722321.646813435,POINT (364046.3384976996 4722321.646813435)
3867,7650,6150,7725,6225,364196.3384976996,4722321.646813435,POINT (364196.3384976996 4722321.646813435)
3868,7650,6300,7725,6375,364346.3384976996,4722321.646813435,POINT (364346.3384976996 4722321.646813435)
3869,7650,6450,7725,6525,364496.3384976996,4722321.646813435,POINT (364496.3384976996 4722321.646813435)
3870,7650,6600,7725,6675,364646.3384976996,4722321.646813435,POINT (364646.3384976996 4722321.646813435)
3871,7650,6750,7725,6825,364796.3384976996,4722321.646813435,POINT (364796.3384976996 4722321.646813435)
3872,7650,6900,7725,6975,364946.3384976996,4722321.646813435,POINT (364946.3384976996 4722321.646813435)
3873,7650,7050,7725,7125,365096.3384976996,4722321.646813435,POINT (365096.3384976996 4722321.646813435)
3874,7650,7200,7725,7275,365246.3384976996,4722321.646813435,POINT (365246.3384976996 4722321.646813435)
3875,7650,7350,7725,7425,365396.3384976996,4722321.646813435,POINT (365396.3384976996 4722321.646813435)
3876,7650,7500,7725,7575,365546.3384976996,4722321.646813435,POINT (365546.3384976996 4722321.646813435)
3877,7650,7650,7725,7725,365696.3384976996,4722321.646813435,POINT (365696.3384976996 4722321.646813435)
3878,7650,7800,7725,7875,365846.3384976996,4722321.646813435,POINT (365846.3384976996 4722321.646813435)
3879,7650,7950,7725,8025,365996.3384976996,4722321.646813435,POINT (365996.3384976996 4722321.646813435)
3880,7650,8100,7725,8175,366146.3384976996,4722321.646813435,POINT (366146.3384976996 4722321.646813435)
3881,7650,8250,7725,8325,366296.3384976996,4722321.646813435,POINT (366296.3384976996 4722321.646813435)
3882,7650,8400,7725,8475,366446.3384976996,4722321.646813435,POINT (366446.3384976996 4722321.646813435)
3883,7650,8550,7725,8625,366596.3384976996,4722321.646813435,POINT (366596.3384976996 4722321.646813435)
3884,7650,8700,7725,8775,366746.3384976996,4722321.646813435,POINT (366746.3384976996 4722321.646813435)
3885,7650,8850,7725,8925,366896.3384976996,4722321.646813435,POINT (366896.3384976996 4722321.646813435)
3886,7650,9000,7725,9075,367046.3384976996,4722321.646813435,POINT (367046.3384976996 4722321.646813435)
3887,7650,9150,7725,9225,367196.3384976996,4722321.646813435,POINT (367196.3384976996 4722321.646813435)
3888,7650,9300,7725,9375,367346.3384976996,4722321.646813435,POINT (367346.3384976996 4722321.646813435)
3889,7650,9450,7725,9525,367496.3384976996,4722321.646813435,POINT (367496.3384976996 4722321.646813435)
3890,7650,9600,7725,9675,367646.3384976996,4722321.646813435,POINT (367646.3384976996 4722321.646813435)
3891,7650,9750,7725,9825,367796.3384976996,4722321.646813435,POINT (367796.3384976996 4722321.646813435)
3892,7650,9900,7725,9975,367946.3384976996,4722321.646813435,POINT (367946.3384976996 4722321.646813435)
3893,7650,10050,7725,10125,368096.3384976996,4722321.646813435,POINT (368096.3384976996 4722321.646813435)
3894,7650,10200,7725,10275,368246.3384976996,4722321.646813435,POINT (368246.3384976996 4722321.646813435)
